date,week_start,user_login,email,team,role,editor_primary,language_primary,suggestions,acceptances,acceptance_rate_pct,ide_chat_interactions,dotcom_chat_interactions,last_activity_at,last_activity_bucket,repository,model,pr_summaries_created
2025-09-29,2025-09-29,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,236,175,74.15,0,2,2025-09-17,8-30,payments/api,default,1
2025-09-29,2025-09-29,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,165,89,53.94,0,1,2025-09-16,8-30,mobile/app,a-custom-model,1
2025-09-29,2025-09-29,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,184,123,66.85,0,1,2025-10-12,0-7,demo/repo2,default,1
2025-09-29,2025-09-29,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,213,126,59.15,0,2,2025-09-13,8-30,mobile/app,default,1
2025-09-29,2025-09-29,dev16,dev16@example.com,mobile,SDE1,vscode,python,242,158,65.29,0,2,2025-10-07,0-7,payments/api,default,1
2025-09-29,2025-09-29,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,172,128,74.42,0,1,2025-09-13,8-30,demo/repo2,default,0
2025-09-29,2025-09-29,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,222,133,59.91,0,2,2025-10-09,0-7,mobile/app,default,1
2025-09-29,2025-09-29,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,170,121,71.18,0,1,2025-10-13,0-7,mobile/app,default,1
2025-09-29,2025-09-29,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,240,176,73.33,0,2,2025-09-20,8-30,payments/api,default,1
2025-09-30,2025-09-29,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,144,64,44.44,0,2,2025-10-10,0-7,payments/api,default,0
2025-09-30,2025-09-29,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,272,203,74.63,0,3,2025-09-24,0-7,demo/repo1,default,0
2025-09-30,2025-09-29,dev03,dev03@example.com,growth,SDE2,vscode,python,137,95,69.34,0,1,2025-09-22,8-30,demo/repo2,a-custom-model,0
2025-09-30,2025-09-29,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,294,172,58.5,0,3,2025-10-11,0-7,payments/api,default,1
2025-09-30,2025-09-29,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,286,142,49.65,0,3,2025-09-22,8-30,demo/repo2,default,1
2025-09-30,2025-09-29,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,170,78,45.88,0,2,2025-10-12,0-7,payments/api,default,0
2025-09-30,2025-09-29,dev07,dev07@example.com,mobile,SDE1,vscode,python,227,136,59.91,0,2,2025-09-19,8-30,mobile/app,default,1
2025-09-30,2025-09-29,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,129,72,55.81,0,1,2025-10-08,0-7,demo/repo2,default,0
2025-09-30,2025-09-29,dev09,dev09@example.com,growth,SDE1,vscode,typescript,296,200,67.57,0,3,2025-10-01,0-7,mobile/app,a-custom-model,1
2025-09-30,2025-09-29,dev10,dev10@example.com,growth,SDE1,vscode,go,267,184,68.91,0,3,2025-09-16,8-30,demo/repo1,default,0
2025-09-30,2025-09-29,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,204,134,65.69,0,2,2025-10-10,0-7,demo/repo2,default,1
2025-09-30,2025-09-29,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,237,173,73.0,0,2,2025-09-17,8-30,demo/repo1,default,1
2025-09-30,2025-09-29,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,166,87,52.41,0,2,2025-09-16,8-30,mobile/app,default,1
2025-09-30,2025-09-29,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,185,121,65.41,0,2,2025-10-12,0-7,payments/api,default,1
2025-09-30,2025-09-29,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,214,125,58.41,0,2,2025-09-13,8-30,demo/repo1,default,1
2025-09-30,2025-09-29,dev16,dev16@example.com,mobile,SDE1,vscode,python,243,157,64.61,0,3,2025-10-07,0-7,demo/repo2,default,1
2025-09-30,2025-09-29,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,172,125,72.67,0,2,2025-09-13,8-30,payments/api,default,1
2025-09-30,2025-09-29,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,223,132,59.19,0,2,2025-10-09,0-7,mobile/app,default,1
2025-09-30,2025-09-29,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,171,119,69.59,0,2,2025-10-13,0-7,mobile/app,default,0
2025-09-30,2025-09-29,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,241,174,72.2,0,3,2025-09-20,8-30,demo/repo2,default,1
2025-10-01,2025-09-29,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,146,59,40.41,0,2,2025-10-10,0-7,demo/repo2,a-custom-model,0
2025-10-01,2025-09-29,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,275,200,72.73,0,4,2025-09-24,0-7,payments/api,default,1
2025-10-01,2025-09-29,dev03,dev03@example.com,growth,SDE2,vscode,python,139,92,66.19,0,2,2025-09-22,8-30,payments/api,default,0
2025-10-01,2025-09-29,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,298,168,56.38,0,4,2025-10-11,0-7,payments/api,a-custom-model,1
2025-10-01,2025-09-29,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,290,138,47.59,0,4,2025-09-22,8-30,mobile/app,default,1
2025-10-01,2025-09-29,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,172,72,41.86,0,2,2025-10-12,0-7,mobile/app,a-custom-model,0
2025-10-01,2025-09-29,dev07,dev07@example.com,mobile,SDE1,vscode,python,230,132,57.39,0,3,2025-09-19,8-30,demo/repo2,default,1
2025-10-01,2025-09-29,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,131,68,51.91,0,2,2025-10-08,0-7,mobile/app,a-custom-model,1
2025-10-01,2025-09-29,dev09,dev09@example.com,growth,SDE1,vscode,typescript,300,197,65.67,0,4,2025-10-01,0-7,demo/repo1,default,1
2025-10-01,2025-09-29,dev10,dev10@example.com,growth,SDE1,vscode,go,270,180,66.67,0,4,2025-09-16,8-30,demo/repo1,a-custom-model,1
2025-10-01,2025-09-29,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,207,131,63.29,0,3,2025-10-10,0-7,payments/api,default,0
2025-10-01,2025-09-29,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,240,170,70.83,0,3,2025-09-17,8-30,demo/repo2,default,1
2025-10-01,2025-09-29,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,168,83,49.4,0,2,2025-09-16,8-30,demo/repo2,default,1
2025-10-01,2025-09-29,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,187,117,62.57,0,3,2025-10-12,0-7,demo/repo2,a-custom-model,1
2025-10-01,2025-09-29,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,217,120,55.3,0,3,2025-09-13,8-30,demo/repo2,default,1
2025-10-01,2025-09-29,dev16,dev16@example.com,mobile,SDE1,vscode,python,246,153,62.2,0,3,2025-10-07,0-7,demo/repo1,default,1
2025-10-01,2025-09-29,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,175,122,69.71,0,2,2025-09-13,8-30,payments/api,a-custom-model,0
2025-10-01,2025-09-29,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,226,128,56.64,0,3,2025-10-09,0-7,mobile/app,default,1
2025-10-01,2025-09-29,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,174,116,66.67,0,2,2025-10-13,0-7,demo/repo1,default,0
2025-10-01,2025-09-29,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,245,171,69.8,0,3,2025-09-20,8-30,mobile/app,default,0
2025-10-02,2025-09-29,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,146,59,40.41,0,1,2025-10-10,0-7,demo/repo1,default,0
2025-10-02,2025-09-29,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,277,201,72.56,0,3,2025-09-24,8-30,demo/repo1,a-custom-model,2
2025-10-02,2025-09-29,dev03,dev03@example.com,growth,SDE2,vscode,python,140,92,65.71,0,2,2025-09-22,8-30,payments/api,default,1
2025-10-02,2025-09-29,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,302,170,56.29,0,3,2025-10-11,0-7,demo/repo1,default,2
2025-10-02,2025-09-29,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,293,140,47.78,0,3,2025-09-22,8-30,mobile/app,default,0
2025-10-02,2025-09-29,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,174,73,41.95,0,2,2025-10-12,0-7,payments/api,default,0
2025-10-02,2025-09-29,dev07,dev07@example.com,mobile,SDE1,vscode,python,233,134,57.51,0,3,2025-09-19,8-30,mobile/app,default,0
2025-10-02,2025-09-29,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,133,69,51.88,0,2,2025-10-08,0-7,demo/repo2,default,0
2025-10-02,2025-09-29,dev09,dev09@example.com,growth,SDE1,vscode,typescript,304,200,65.79,0,3,2025-10-01,0-7,payments/api,a-custom-model,1
2025-10-02,2025-09-29,dev10,dev10@example.com,growth,SDE1,vscode,go,274,183,66.79,0,3,2025-09-16,8-30,demo/repo2,default,1
2025-10-02,2025-09-29,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,210,133,63.33,0,2,2025-10-10,0-7,demo/repo2,a-custom-model,1
2025-10-02,2025-09-29,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,243,172,70.78,0,3,2025-09-17,8-30,demo/repo2,default,1
2025-10-02,2025-09-29,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,170,84,49.41,0,2,2025-09-16,8-30,demo/repo1,a-custom-model,1
2025-10-02,2025-09-29,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,190,119,62.63,0,2,2025-10-12,0-7,demo/repo2,default,0
2025-10-02,2025-09-29,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,220,122,55.45,0,3,2025-09-13,8-30,demo/repo1,default,1
2025-10-02,2025-09-29,dev16,dev16@example.com,mobile,SDE1,vscode,python,249,155,62.25,0,3,2025-10-07,0-7,payments/api,default,1
2025-10-02,2025-09-29,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,177,123,69.49,0,2,2025-09-13,8-30,demo/repo1,default,1
2025-10-02,2025-09-29,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,229,129,56.33,0,3,2025-10-09,0-7,payments/api,default,1
2025-10-02,2025-09-29,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,176,117,66.48,0,2,2025-10-13,0-7,mobile/app,a-custom-model,1
2025-10-02,2025-09-29,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,248,174,70.16,0,3,2025-09-20,8-30,demo/repo1,default,1
2025-10-03,2025-09-29,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,154,73,47.4,0,3,2025-10-10,0-7,mobile/app,default,0
2025-10-03,2025-09-29,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,291,222,76.29,0,5,2025-09-24,8-30,payments/api,default,0
2025-10-03,2025-09-29,dev03,dev03@example.com,growth,SDE2,vscode,python,147,107,72.79,0,3,2025-09-22,8-30,mobile/app,default,0
2025-10-03,2025-09-29,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,315,188,59.68,0,6,2025-10-11,0-7,demo/repo2,default,1
2025-10-03,2025-09-29,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,306,156,50.98,0,6,2025-09-22,8-30,payments/api,default,1
2025-10-03,2025-09-29,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,182,87,47.8,0,3,2025-10-12,0-7,payments/api,a-custom-model,0
2025-10-03,2025-09-29,dev07,dev07@example.com,mobile,SDE1,vscode,python,243,150,61.73,0,5,2025-09-19,8-30,demo/repo2,default,1
2025-10-03,2025-09-29,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,139,83,59.71,0,3,2025-10-08,0-7,payments/api,a-custom-model,0
2025-10-03,2025-09-29,dev09,dev09@example.com,growth,SDE1,vscode,typescript,317,218,68.77,0,6,2025-10-01,0-7,demo/repo1,default,0
2025-10-03,2025-09-29,dev10,dev10@example.com,growth,SDE1,vscode,go,286,201,70.28,0,5,2025-09-16,8-30,mobile/app,default,0
2025-10-03,2025-09-29,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,219,149,68.04,0,4,2025-10-10,0-7,demo/repo2,a-custom-model,1
2025-10-03,2025-09-29,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,254,190,74.8,0,5,2025-09-17,8-30,demo/repo2,default,1
2025-10-03,2025-09-29,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,178,98,55.06,0,3,2025-09-16,8-30,demo/repo2,default,0
2025-10-03,2025-09-29,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,198,134,67.68,0,4,2025-10-12,0-7,payments/api,a-custom-model,1
2025-10-03,2025-09-29,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,229,137,59.83,0,4,2025-09-13,8-30,demo/repo1,default,1
2025-10-03,2025-09-29,dev16,dev16@example.com,mobile,SDE1,vscode,python,261,172,65.9,0,5,2025-10-07,0-7,demo/repo2,default,2
2025-10-03,2025-09-29,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,185,139,75.14,0,3,2025-09-13,8-30,payments/api,default,0
2025-10-03,2025-09-29,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,239,145,60.67,0,4,2025-10-09,0-7,demo/repo1,default,0
2025-10-03,2025-09-29,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,184,133,72.28,0,3,2025-10-13,0-7,payments/api,default,1
2025-10-03,2025-09-29,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,259,192,74.13,0,5,2025-09-20,8-30,demo/repo2,default,0
2025-10-04,2025-09-29,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,115,46,40.0,0,2,2025-10-10,0-7,mobile/app,default,0
2025-10-04,2025-09-29,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,216,156,72.22,0,3,2025-09-24,8-30,mobile/app,default,1
2025-10-04,2025-09-29,dev03,dev03@example.com,growth,SDE2,vscode,python,109,71,65.14,0,1,2025-09-22,8-30,mobile/app,default,0
2025-10-04,2025-09-29,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,234,131,55.98,0,2,2025-10-11,0-7,payments/api,default,1
2025-10-04,2025-09-29,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,227,107,47.14,0,2,2025-09-22,8-30,payments/api,a-custom-model,0
2025-10-04,2025-09-29,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,135,56,41.48,0,1,2025-10-12,0-7,mobile/app,default,0
2025-10-04,2025-09-29,dev07,dev07@example.com,mobile,SDE1,vscode,python,181,103,56.91,0,2,2025-09-19,8-30,demo/repo2,default,1
2025-10-04,2025-09-29,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,103,53,51.46,0,1,2025-10-08,0-7,payments/api,default,0
2025-10-04,2025-09-29,dev09,dev09@example.com,growth,SDE1,vscode,typescript,235,153,65.11,0,2,2025-10-01,0-7,mobile/app,default,1
2025-10-04,2025-09-29,dev10,dev10@example.com,growth,SDE1,vscode,go,212,140,66.04,0,2,2025-09-16,8-30,demo/repo2,default,1
2025-10-04,2025-09-29,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,162,101,62.35,0,2,2025-10-10,0-7,payments/api,default,1
2025-10-04,2025-09-29,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,188,132,70.21,0,2,2025-09-17,8-30,payments/api,a-custom-model,0
2025-10-04,2025-09-29,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,132,64,48.48,0,1,2025-09-16,8-30,demo/repo2,a-custom-model,0
2025-10-04,2025-09-29,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,147,91,61.9,0,2,2025-10-12,0-7,demo/repo2,a-custom-model,0
2025-10-04,2025-09-29,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,170,93,54.71,0,2,2025-09-13,8-30,payments/api,default,0
2025-10-04,2025-09-29,dev16,dev16@example.com,mobile,SDE1,vscode,python,193,119,61.66,0,2,2025-10-07,0-7,mobile/app,a-custom-model,1
2025-10-04,2025-09-29,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,137,94,68.61,0,1,2025-09-13,8-30,payments/api,default,0
2025-10-04,2025-09-29,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,177,99,55.93,0,2,2025-10-09,0-7,demo/repo1,a-custom-model,0
2025-10-04,2025-09-29,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,136,89,65.44,0,1,2025-10-13,0-7,demo/repo1,default,0
2025-10-04,2025-09-29,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,192,133,69.27,0,2,2025-09-20,8-30,demo/repo1,default,1
2025-10-05,2025-09-29,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,93,39,41.94,0,0,2025-10-10,0-7,demo/repo1,default,0
2025-10-05,2025-09-29,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,175,127,72.57,0,2,2025-09-24,8-30,payments/api,default,1
2025-10-05,2025-09-29,dev03,dev03@example.com,growth,SDE2,vscode,python,89,60,67.42,0,1,2025-09-22,8-30,mobile/app,default,0
2025-10-05,2025-09-29,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,190,107,56.32,0,2,2025-10-11,0-7,demo/repo1,default,1
2025-10-05,2025-09-29,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,185,88,47.57,0,2,2025-09-22,8-30,payments/api,default,0
2025-10-05,2025-09-29,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,110,48,43.64,0,1,2025-10-12,0-7,demo/repo2,default,0
2025-10-05,2025-09-29,dev07,dev07@example.com,mobile,SDE1,vscode,python,147,84,57.14,0,2,2025-09-19,8-30,mobile/app,default,0
2025-10-05,2025-09-29,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,84,45,53.57,0,1,2025-10-08,0-7,mobile/app,default,0
2025-10-05,2025-09-29,dev09,dev09@example.com,growth,SDE1,vscode,typescript,191,125,65.45,0,2,2025-10-01,0-7,mobile/app,a-custom-model,0
2025-10-05,2025-09-29,dev10,dev10@example.com,growth,SDE1,vscode,go,172,115,66.86,0,2,2025-09-16,8-30,demo/repo2,default,0
2025-10-05,2025-09-29,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,132,84,63.64,0,1,2025-10-10,0-7,payments/api,default,1
2025-10-05,2025-09-29,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,153,108,70.59,0,2,2025-09-17,8-30,demo/repo1,default,1
2025-10-05,2025-09-29,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,107,54,50.47,0,1,2025-09-16,8-30,mobile/app,default,0
2025-10-05,2025-09-29,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,120,76,63.33,0,1,2025-10-12,0-7,mobile/app,a-custom-model,0
2025-10-05,2025-09-29,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,138,78,56.52,0,1,2025-09-13,8-30,payments/api,default,0
2025-10-05,2025-09-29,dev16,dev16@example.com,mobile,SDE1,vscode,python,157,98,62.42,0,2,2025-10-07,0-7,payments/api,default,1
2025-10-05,2025-09-29,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,111,78,70.27,0,1,2025-09-13,8-30,mobile/app,default,1
2025-10-05,2025-09-29,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,144,82,56.94,0,2,2025-10-09,0-7,mobile/app,default,0
2025-10-05,2025-09-29,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,111,75,67.57,0,1,2025-10-13,0-7,payments/api,default,1
2025-10-05,2025-09-29,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,156,109,69.87,0,2,2025-09-20,8-30,mobile/app,a-custom-model,0
2025-10-06,2025-10-06,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,122,49,40.16,0,1,2025-10-10,0-7,mobile/app,a-custom-model,0
2025-10-06,2025-10-06,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,231,167,72.29,0,2,2025-09-24,8-30,payments/api,default,1
2025-10-06,2025-10-06,dev03,dev03@example.com,growth,SDE2,vscode,python,117,76,64.96,0,1,2025-09-22,8-30,mobile/app,a-custom-model,1
2025-10-06,2025-10-06,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,250,140,56.0,0,2,2025-10-11,0-7,demo/repo2,default,1
2025-10-06,2025-10-06,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,243,115,47.33,0,2,2025-09-22,8-30,demo/repo1,default,0
2025-10-06,2025-10-06,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,145,60,41.38,0,1,2025-10-12,0-7,payments/api,a-custom-model,0
2025-10-06,2025-10-06,dev07,dev07@example.com,mobile,SDE1,vscode,python,193,110,56.99,0,1,2025-09-19,8-30,demo/repo1,default,0
2025-10-06,2025-10-06,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,110,56,50.91,0,1,2025-10-08,0-7,demo/repo2,a-custom-model,0
2025-10-06,2025-10-06,dev09,dev09@example.com,growth,SDE1,vscode,typescript,252,165,65.48,0,2,2025-10-01,0-7,demo/repo2,default,0
2025-10-06,2025-10-06,dev10,dev10@example.com,growth,SDE1,vscode,go,227,151,66.52,0,2,2025-09-16,8-30,payments/api,default,1
2025-10-06,2025-10-06,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,174,109,62.64,0,1,2025-10-10,0-7,demo/repo1,default,1
2025-10-06,2025-10-06,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,202,142,70.3,0,1,2025-09-17,8-30,payments/api,a-custom-model,0
2025-10-06,2025-10-06,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,141,68,48.23,0,1,2025-09-16,8-30,mobile/app,a-custom-model,0
2025-10-06,2025-10-06,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,157,97,61.78,0,1,2025-10-12,0-7,demo/repo2,a-custom-model,0
2025-10-06,2025-10-06,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,182,100,54.95,0,1,2025-09-13,8-30,demo/repo2,default,1
2025-10-06,2025-10-06,dev16,dev16@example.com,mobile,SDE1,vscode,python,207,128,61.84,0,1,2025-10-07,0-7,demo/repo2,default,0
2025-10-06,2025-10-06,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,147,102,69.39,0,1,2025-09-13,8-30,demo/repo1,default,1
2025-10-06,2025-10-06,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,190,107,56.32,0,1,2025-10-09,0-7,payments/api,default,1
2025-10-06,2025-10-06,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,146,96,65.75,0,1,2025-10-13,0-7,demo/repo2,a-custom-model,0
2025-10-06,2025-10-06,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,205,143,69.76,0,1,2025-09-20,8-30,payments/api,default,1
2025-10-07,2025-10-06,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,146,69,47.26,0,1,2025-10-10,0-7,mobile/app,a-custom-model,1
2025-10-07,2025-10-06,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,278,212,76.26,0,3,2025-09-24,8-30,demo/repo2,default,1
2025-10-07,2025-10-06,dev03,dev03@example.com,growth,SDE2,vscode,python,141,103,73.05,0,1,2025-09-22,8-30,demo/repo2,a-custom-model,0
2025-10-07,2025-10-06,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,301,180,59.8,0,3,2025-10-11,0-7,mobile/app,default,1
2025-10-07,2025-10-06,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,293,150,51.19,0,3,2025-09-22,8-30,mobile/app,default,0
2025-10-07,2025-10-06,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,174,83,47.7,0,2,2025-10-12,0-7,mobile/app,default,0
2025-10-07,2025-10-06,dev07,dev07@example.com,mobile,SDE1,vscode,python,233,144,61.8,0,2,2025-09-19,8-30,demo/repo1,default,1
2025-10-07,2025-10-06,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,133,79,59.4,0,1,2025-10-08,0-7,payments/api,default,0
2025-10-07,2025-10-06,dev09,dev09@example.com,growth,SDE1,vscode,typescript,304,210,69.08,0,3,2025-10-01,0-7,demo/repo2,default,2
2025-10-07,2025-10-06,dev10,dev10@example.com,growth,SDE1,vscode,go,273,192,70.33,0,3,2025-09-16,8-30,demo/repo1,default,0
2025-10-07,2025-10-06,dev11,dev11@example.com,growth,Senior SDE,jetbrains,java,209,142,67.94,0,2,2025-10-10,0-7,payments/api,default,1
2025-10-07,2025-10-06,dev12,dev12@example.com,core-platform,Tech Lead,vscode,python,243,182,74.9,0,2,2025-09-17,8-30,demo/repo1,a-custom-model,0
2025-10-07,2025-10-06,dev13,dev13@example.com,mobile,Senior SDE,vscode,typescript,170,94,55.29,0,2,2025-09-16,8-30,payments/api,a-custom-model,0
2025-10-07,2025-10-06,dev14,dev14@example.com,core-platform,Tech Lead,neovim,java,190,129,67.89,0,2,2025-10-12,0-7,payments/api,a-custom-model,1
2025-10-07,2025-10-06,dev15,dev15@example.com,core-platform,Senior SDE,jetbrains,typescript,219,131,59.82,0,2,2025-09-13,8-30,demo/repo1,default,1
2025-10-07,2025-10-06,dev16,dev16@example.com,mobile,SDE1,vscode,python,249,165,66.27,0,2,2025-10-07,0-7,demo/repo1,default,1
2025-10-07,2025-10-06,dev17,dev17@example.com,mobile,Tech Lead,vscode,javascript,177,133,75.14,0,2,2025-09-13,8-30,mobile/app,default,1
2025-10-07,2025-10-06,dev18,dev18@example.com,growth,Tech Lead,vscode,javascript,229,139,60.7,0,2,2025-10-09,0-7,mobile/app,default,1
2025-10-07,2025-10-06,dev19,dev19@example.com,core-platform,Senior SDE,neovim,typescript,176,127,72.16,0,2,2025-10-13,0-7,mobile/app,default,1
2025-10-07,2025-10-06,dev20,dev20@example.com,core-platform,Tech Lead,neovim,typescript,248,184,74.19,0,2,2025-09-20,8-30,demo/repo2,default,0
2025-10-08,2025-10-06,dev01,dev01@example.com,core-platform,SDE1,jetbrains,java,187,77,41.18,0,0,2025-10-10,0-7,demo/repo2,default,1
2025-10-08,2025-10-06,dev02,dev02@example.com,core-platform,Senior SDE,vscode,python,353,258,73.09,0,3,2025-09-24,8-30,payments/api,default,2
2025-10-08,2025-10-06,dev03,dev03@example.com,growth,SDE2,vscode,python,179,120,67.04,0,1,2025-09-22,8-30,demo/repo2,a-custom-model,0
2025-10-08,2025-10-06,dev04,dev04@example.com,core-platform,Senior SDE,vscode,python,383,217,56.66,0,3,2025-10-11,0-7,mobile/app,a-custom-model,1
2025-10-08,2025-10-06,dev05,dev05@example.com,mobile,Tech Lead,vscode,javascript,372,179,48.12,0,3,2025-09-22,8-30,demo/repo1,default,0
2025-10-08,2025-10-06,dev06,dev06@example.com,growth,Tech Lead,vscode,javascript,221,95,42.99,0,2,2025-10-12,0-7,mobile/app,default,1
2025-10-08,2025-10-06,dev07,dev07@example.com,mobile,SDE1,vscode,python,295,171,57.97,0,2,2025-09-19,8-30,demo/repo1,default,1
2025-10-08,2025-10-06,dev08,dev08@example.com,growth,Senior SDE,vscode,javascript,168,89,52.98,0,1,2025-10-08,0-7,demo/repo2,default,1
